CVE_PROD,NLISPRE,LMARGEN,LPRECPROD,LDCTO1P,LDCTO2P,LEXCDESD,LEXCHAST
FAR71,3,20.0,65.16,0.0,0.0,0.0,0.0
FAR71,4,18.0,64.07,0.0,0.0,0.0,0.0
FAR71,5,15.0,62.45,0.0,0.0,0.0,0.0
FAR71,6,10.0,59.73,0.0,0.0,0.0,0.0
FAR71,7,5.0,57.02,0.0,0.0,0.0,0.0
FAR71,8,1.0,54.84,0.0,0.0,0.0,0.0
DRW6,1,25.0,123.69,0.0,0.0,0.0,0.0
DRW6,2,23.0,121.71,0.0,0.0,0.0,0.0
DRW6,3,20.0,118.74,0.0,0.0,0.0,0.0
DRW6,4,18.0,116.76,0.0,0.0,0.0,0.0
DRW6,5,15.0,113.79,0.0,0.0,0.0,0.0
DRW6,6,10.0,108.85,0.0,0.0,0.0,0.0
DRW6,7,5.0,103.9,0.0,0.0,0.0,0.0
DRW6,8,1.0,99.94,0.0,0.0,0.0,0.0
AVIVIA3,1,25.0,14.03,0.0,0.0,0.0,0.0
AVIVIA3,2,23.0,13.8,0.0,0.0,0.0,0.0
AVIVIA3,3,20.0,13.46,0.0,0.0,0.0,0.0
AVIVIA3,4,18.0,13.24,0.0,0.0,0.0,0.0
AVIVIA3,5,15.0,12.9,0.0,0.0,0.0,0.0
AVIVIA3,6,10.0,12.34,0.0,0.0,0.0,0.0
AVIVIA3,7,5.0,11.78,0.0,0.0,0.0,0.0
AVIVIA3,8,1.0,11.33,0.0,0.0,0.0,0.0
DRW14,1,25.0,107.9,0.0,0.0,0.0,0.0
DRW14,2,23.0,106.17,0.0,0.0,0.0,0.0
DRW14,3,20.0,103.58,0.0,0.0,0.0,0.0
DRW14,4,18.0,101.86,0.0,0.0,0.0,0.0
DRW14,5,15.0,99.27,0.0,0.0,0.0,0.0
DRW14,6,10.0,94.95,0.0,0.0,0.0,0.0
DRW14,7,5.0,90.64,0.0,0.0,0.0,0.0
DRW14,8,1.0,87.18,0.0,0.0,0.0,0.0
DRW13,1,25.0,78.95,0.0,0.0,0.0,0.0
DRW13,2,23.0,77.69,0.0,0.0,0.0,0.0
DRW13,3,20.0,75.79,0.0,0.0,0.0,0.0
DRW13,4,18.0,74.53,0.0,0.0,0.0,0.0
DRW13,5,15.0,72.63,0.0,0.0,0.0,0.0
DRW13,6,10.0,69.48,0.0,0.0,0.0,0.0
DRW13,7,5.0,66.32,0.0,0.0,0.0,0.0
DRW13,8,1.0,63.79,0.0,0.0,0.0,0.0
WIP3,1,25.0,93.75,0.0,0.0,0.0,0.0
WIP3,2,23.0,92.25,0.0,0.0,0.0,0.0
WIP3,3,20.0,90.0,0.0,0.0,0.0,0.0
WIP3,4,18.0,88.5,0.0,0.0,0.0,0.0
WIP3,5,15.0,86.25,0.0,0.0,0.0,0.0
WIP3,6,10.0,82.5,0.0,0.0,0.0,0.0
WIP3,7,5.0,78.75,0.0,0.0,0.0,0.0
WIP3,8,1.0,75.75,0.0,0.0,0.0,0.0
WIP43,1,25.0,93.75,0.0,0.0,0.0,0.0
WIP43,2,23.0,92.25,0.0,0.0,0.0,0.0
WIP43,3,20.0,90.0,0.0,0.0,0.0,0.0
WIP43,4,18.0,88.5,0.0,0.0,0.0,0.0
WIP43,5,15.0,86.25,0.0,0.0,0.0,0.0
WIP43,6,10.0,82.5,0.0,0.0,0.0,0.0
WIP43,7,5.0,78.75,0.0,0.0,0.0,0.0
WIP43,8,1.0,75.75,0.0,0.0,0.0,0.0
WIP44,1,25.0,92.44,0.0,0.0,0.0,0.0
WIP44,2,23.0,90.96,0.0,0.0,0.0,0.0
WIP44,3,20.0,88.74,0.0,0.0,0.0,0.0
WIP44,4,18.0,87.26,0.0,0.0,0.0,0.0
WIP44,5,15.0,85.04,0.0,0.0,0.0,0.0
WIP44,6,10.0,81.35,0.0,0.0,0.0,0.0
WIP44,7,5.0,77.65,0.0,0.0,0.0,0.0
WIP44,8,1.0,74.69,0.0,0.0,0.0,0.0
WIP39,1,25.0,20.44,0.0,0.0,0.0,0.0
WIP39,2,23.0,20.11,0.0,0.0,0.0,0.0
WIP39,3,20.0,19.62,0.0,0.0,0.0,0.0
WIP39,4,18.0,19.29,0.0,0.0,0.0,0.0
WIP39,5,15.0,18.8,0.0,0.0,0.0,0.0
WIP39,6,10.0,17.99,0.0,0.0,0.0,0.0
WIP39,7,5.0,17.17,0.0,0.0,0.0,0.0
WIP39,8,1.0,16.51,0.0,0.0,0.0,0.0
MAV93,1,25.0,21.25,0.0,0.0,0.0,0.0
MAV93,2,23.0,20.91,0.0,0.0,0.0,0.0
MAV93,3,20.0,20.4,0.0,0.0,0.0,0.0
MAV93,4,18.0,20.06,0.0,0.0,0.0,0.0
MAV93,5,15.0,19.55,0.0,0.0,0.0,0.0
MAV93,6,10.0,18.7,0.0,0.0,0.0,0.0
MAV93,7,5.0,17.85,0.0,0.0,0.0,0.0
MAV93,8,1.0,17.17,0.0,0.0,0.0,0.0
MAV287,1,25.0,59.25,0.0,0.0,0.0,0.0
MAV287,2,23.0,58.3,0.0,0.0,0.0,0.0
MAV287,3,20.0,56.88,0.0,0.0,0.0,0.0
MAV287,4,18.0,55.93,0.0,0.0,0.0,0.0
MAV287,5,15.0,54.51,0.0,0.0,0.0,0.0
MAV287,6,10.0,52.14,0.0,0.0,0.0,0.0
MAV287,7,5.0,49.77,0.0,0.0,0.0,0.0
MAV287,8,1.0,47.87,0.0,0.0,0.0,0.0
MAV237,1,25.0,12.5,0.0,0.0,0.0,0.0
MAV237,2,23.0,12.3,0.0,0.0,0.0,0.0
MAV237,3,20.0,12.0,0.0,0.0,0.0,0.0
MAV237,4,18.0,11.8,0.0,0.0,0.0,0.0
MAV237,5,15.0,11.5,0.0,0.0,0.0,0.0
MAV237,6,10.0,11.0,0.0,0.0,0.0,0.0
MAV237,7,5.0,10.5,0.0,0.0,0.0,0.0
MAV237,8,1.0,10.1,0.0,0.0,0.0,0.0
MAV289,1,25.0,113.1,0.0,0.0,0.0,0.0
MAV289,2,23.0,111.29,0.0,0.0,0.0,0.0
MAV289,3,20.0,108.58,0.0,0.0,0.0,0.0
MAV289,4,18.0,106.77,0.0,0.0,0.0,0.0
MAV289,5,15.0,104.05,0.0,0.0,0.0,0.0
MAV289,6,10.0,99.53,0.0,0.0,0.0,0.0
MAV289,7,5.0,95.0,0.0,0.0,0.0,0.0
MAV289,8,1.0,91.38,0.0,0.0,0.0,0.0
MAV307,1,25.0,22.75,0.0,0.0,0.0,0.0
MAV307,2,23.0,22.39,0.0,0.0,0.0,0.0
MAV307,3,20.0,21.84,0.0,0.0,0.0,0.0
MAV307,4,18.0,21.48,0.0,0.0,0.0,0.0
MAV307,5,15.0,20.93,0.0,0.0,0.0,0.0
MAV307,6,10.0,20.02,0.0,0.0,0.0,0.0
MAV307,7,5.0,19.11,0.0,0.0,0.0,0.0
MAV307,8,1.0,18.38,0.0,0.0,0.0,0.0
NIP2,1,25.0,155.0,0.0,0.0,0.0,0.0
NIP2,2,23.0,152.52,0.0,0.0,0.0,0.0
NIP2,3,20.0,148.8,0.0,0.0,0.0,0.0
NIP2,4,18.0,146.32,0.0,0.0,0.0,0.0
NIP2,5,15.0,142.6,0.0,0.0,0.0,0.0
NIP2,6,10.0,136.4,0.0,0.0,0.0,0.0
NIP2,7,5.0,130.2,0.0,0.0,0.0,0.0
NIP2,8,1.0,125.24,0.0,0.0,0.0,0.0
NIP3,1,25.0,156.25,0.0,0.0,0.0,0.0
NIP3,2,23.0,153.75,0.0,0.0,0.0,0.0
NIP3,3,20.0,150.0,0.0,0.0,0.0,0.0
NIP3,4,18.0,147.5,0.0,0.0,0.0,0.0
NIP3,5,15.0,143.75,0.0,0.0,0.0,0.0
NIP3,6,10.0,137.5,0.0,0.0,0.0,0.0
NIP3,7,5.0,131.25,0.0,0.0,0.0,0.0
NIP3,8,1.0,126.25,0.0,0.0,0.0,0.0
NIP25,1,25.0,211.25,0.0,0.0,0.0,0.0
NIP25,2,23.0,207.87,0.0,0.0,0.0,0.0
NIP25,3,20.0,202.8,0.0,0.0,0.0,0.0
NIP25,4,18.0,199.42,0.0,0.0,0.0,0.0
NIP25,5,15.0,194.35,0.0,0.0,0.0,0.0
NIP25,6,10.0,185.9,0.0,0.0,0.0,0.0
NIP25,7,5.0,177.45,0.0,0.0,0.0,0.0
NIP25,8,1.0,170.69,0.0,0.0,0.0,0.0
BEL20,1,25.0,32.5,0.0,0.0,0.0,0.0
BEL20,2,23.0,31.98,0.0,0.0,0.0,0.0
BEL20,3,20.0,31.2,0.0,0.0,0.0,0.0
BEL20,4,18.0,30.68,0.0,0.0,0.0,0.0
BEL20,5,15.0,29.9,0.0,0.0,0.0,0.0
BEL20,6,10.0,28.6,0.0,0.0,0.0,0.0
BEL20,7,5.0,27.3,0.0,0.0,0.0,0.0
BEL20,8,1.0,26.26,0.0,0.0,0.0,0.0
BEL5,1,25.0,20.0,0.0,0.0,0.0,0.0
BEL5,2,23.0,19.68,0.0,0.0,0.0,0.0
BEL5,3,20.0,19.2,0.0,0.0,0.0,0.0
BEL5,4,18.0,18.88,0.0,0.0,0.0,0.0
BEL5,5,15.0,18.4,0.0,0.0,0.0,0.0
BEL5,6,10.0,17.6,0.0,0.0,0.0,0.0
BEL5,7,5.0,16.8,0.0,0.0,0.0,0.0
BEL5,8,1.0,16.16,0.0,0.0,0.0,0.0
MAV151,1,25.0,15.0,0.0,0.0,0.0,0.0
MAV151,2,23.0,14.76,0.0,0.0,0.0,0.0
MAV151,3,20.0,14.4,0.0,0.0,0.0,0.0
MAV151,4,18.0,14.16,0.0,0.0,0.0,0.0
MAV151,5,15.0,13.8,0.0,0.0,0.0,0.0
MAV151,6,10.0,13.2,0.0,0.0,0.0,0.0
MAV151,7,5.0,12.6,0.0,0.0,0.0,0.0
MAV151,8,1.0,12.12,0.0,0.0,0.0,0.0
MAV188,1,25.0,76.5,0.0,0.0,0.0,0.0
MAV188,2,23.0,75.28,0.0,0.0,0.0,0.0
MAV188,3,20.0,73.44,0.0,0.0,0.0,0.0
MAV188,4,18.0,72.22,0.0,0.0,0.0,0.0
MAV188,5,15.0,70.38,0.0,0.0,0.0,0.0
MAV188,6,10.0,67.32,0.0,0.0,0.0,0.0
MAV188,7,5.0,64.26,0.0,0.0,0.0,0.0
MAV188,8,1.0,61.81,0.0,0.0,0.0,0.0
ALPH44,1,25.0,27.5,0.0,0.0,0.0,0.0
ALPH44,2,23.0,27.06,0.0,0.0,0.0,0.0
ALPH44,3,20.0,26.4,0.0,0.0,0.0,0.0
ALPH44,4,18.0,25.96,0.0,0.0,0.0,0.0
ALPH44,5,15.0,25.3,0.0,0.0,0.0,0.0
ALPH44,6,10.0,24.2,0.0,0.0,0.0,0.0
ALPH44,7,5.0,23.1,0.0,0.0,0.0,0.0
ALPH44,8,1.0,22.22,0.0,0.0,0.0,0.0
ALPH78,1,25.0,57.18,0.0,0.0,0.0,0.0
ALPH78,2,23.0,56.26,0.0,0.0,0.0,0.0
ALPH78,3,20.0,54.89,0.0,0.0,0.0,0.0
ALPH78,4,18.0,53.97,0.0,0.0,0.0,0.0
ALPH78,5,15.0,52.6,0.0,0.0,0.0,0.0
ALPH78,6,10.0,50.31,0.0,0.0,0.0,0.0
ALPH78,7,5.0,48.03,0.0,0.0,0.0,0.0
ALPH78,8,1.0,46.2,0.0,0.0,0.0,0.0
ACO21,1,22.5,199.68,0.0,0.0,0.0,0.0
ACO21,2,22.5,199.68,0.0,0.0,0.0,0.0
ACO21,3,20.0,195.6,0.0,0.0,0.0,0.0
ACO21,4,18.0,192.34,0.0,0.0,0.0,0.0
ACO21,5,15.0,187.45,0.0,0.0,0.0,0.0
ACO21,6,10.0,179.3,0.0,0.0,0.0,0.0
ACO21,7,5.0,171.15,0.0,0.0,0.0,0.0
ACO21,8,1.0,164.63,0.0,0.0,0.0,0.0
ALPH55,1,25.0,47.44,0.0,0.0,0.0,0.0
ALPH55,2,23.0,46.68,0.0,0.0,0.0,0.0
ALPH55,3,20.0,45.54,0.0,0.0,0.0,0.0
ALPH55,4,18.0,44.78,0.0,0.0,0.0,0.0
ALPH55,5,15.0,43.64,0.0,0.0,0.0,0.0
ALPH55,6,10.0,41.75,0.0,0.0,0.0,0.0
ALPH55,7,5.0,39.85,0.0,0.0,0.0,0.0
ALPH55,8,1.0,38.33,0.0,0.0,0.0,0.0
ALPH75,1,25.0,15.75,0.0,0.0,0.0,0.0
ALPH75,2,23.0,15.5,0.0,0.0,0.0,0.0
ALPH75,3,20.0,15.12,0.0,0.0,0.0,0.0
ALPH75,4,18.0,14.87,0.0,0.0,0.0,0.0
ALPH75,5,15.0,14.49,0.0,0.0,0.0,0.0
ALPH75,6,10.0,13.86,0.0,0.0,0.0,0.0
ALPH75,7,5.0,13.23,0.0,0.0,0.0,0.0
ALPH75,8,1.0,12.73,0.0,0.0,0.0,0.0
AVIVIA52,1,25.0,9.56,0.0,0.0,0.0,0.0
AVIVIA52,2,23.0,9.41,0.0,0.0,0.0,0.0
AVIVIA52,3,20.0,9.18,0.0,0.0,0.0,0.0
AVIVIA52,4,18.0,9.03,0.0,0.0,0.0,0.0
AVIVIA52,5,15.0,8.8,0.0,0.0,0.0,0.0
AVIVIA52,6,10.0,8.42,0.0,0.0,0.0,0.0
AVIVIA52,7,5.0,8.03,0.0,0.0,0.0,0.0
AVIVIA52,8,1.0,7.73,0.0,0.0,0.0,0.0
NOV65,1,30.0,12.06,0.0,0.0,0.0,0.0
NOV65,2,23.0,11.41,0.0,0.0,0.0,0.0
NOV65,3,20.0,11.14,0.0,0.0,0.0,0.0
NOV65,4,18.0,10.95,0.0,0.0,0.0,0.0
NOV65,5,15.0,10.67,0.0,0.0,0.0,0.0
NOV65,6,10.0,10.21,0.0,0.0,0.0,0.0
NOV65,7,5.0,9.74,0.0,0.0,0.0,0.0
NOV65,8,1.0,9.37,0.0,0.0,0.0,0.0
FAR64,1,25.0,25.0,0.0,0.0,0.0,0.0
FAR64,2,23.0,24.6,0.0,0.0,0.0,0.0
FAR64,3,20.0,24.0,0.0,0.0,0.0,0.0
FAR64,4,18.0,23.6,0.0,0.0,0.0,0.0
FAR64,5,15.0,23.0,0.0,0.0,0.0,0.0
FAR64,6,10.0,22.0,0.0,0.0,0.0,0.0
FAR64,7,5.0,21.0,0.0,0.0,0.0,0.0
FAR64,8,1.0,20.2,0.0,0.0,0.0,0.0
BRU93,1,25.0,23.04,0.0,0.0,0.0,0.0
BRU93,2,23.0,22.67,0.0,0.0,0.0,0.0
BRU93,3,20.0,22.12,0.0,0.0,0.0,0.0
BRU93,4,18.0,21.75,0.0,0.0,0.0,0.0
BRU93,5,15.0,21.19,0.0,0.0,0.0,0.0
BRU93,6,10.0,20.27,0.0,0.0,0.0,0.0
BRU93,7,5.0,19.35,0.0,0.0,0.0,0.0
BRU93,8,1.0,18.61,0.0,0.0,0.0,0.0
LROY10,1,20.0,20.47,0.0,0.0,0.0,0.0
LROY10,2,23.0,20.98,0.0,0.0,0.0,0.0
LROY10,3,20.0,20.47,0.0,0.0,0.0,0.0
LROY10,4,18.0,20.13,0.0,0.0,0.0,0.0
LROY10,5,15.0,19.62,0.0,0.0,0.0,0.0
LROY10,6,10.0,18.77,0.0,0.0,0.0,0.0
LROY10,7,5.0,17.91,0.0,0.0,0.0,0.0
LROY10,8,1.0,17.23,0.0,0.0,0.0,0.0
LROY2,1,20.0,4.88,0.0,0.0,0.0,0.0
LROY2,2,23.0,5.01,0.0,0.0,0.0,0.0
LROY2,3,20.0,4.88,0.0,0.0,0.0,0.0
LROY2,4,18.0,4.8,0.0,0.0,0.0,0.0
LROY2,5,15.0,4.68,0.0,0.0,0.0,0.0
LROY2,6,10.0,4.48,0.0,0.0,0.0,0.0
LROY2,7,5.0,4.27,0.0,0.0,0.0,0.0
LROY2,8,1.0,4.11,0.0,0.0,0.0,0.0
LROY4,1,25.0,7.05,0.0,0.0,0.0,0.0
LROY4,2,23.0,6.94,0.0,0.0,0.0,0.0
LROY4,3,20.0,6.77,0.0,0.0,0.0,0.0
LROY4,4,18.0,6.66,0.0,0.0,0.0,0.0
LROY4,5,15.0,6.49,0.0,0.0,0.0,0.0
LROY4,6,10.0,6.2,0.0,0.0,0.0,0.0
LROY4,7,5.0,5.92,0.0,0.0,0.0,0.0
LROY4,8,1.0,5.7,0.0,0.0,0.0,0.0
LROY5,1,25.0,3.64,0.0,0.0,0.0,0.0
LROY5,2,23.0,3.58,0.0,0.0,0.0,0.0
LROY5,3,20.0,3.49,0.0,0.0,0.0,0.0
LROY5,4,18.0,3.43,0.0,0.0,0.0,0.0
LROY5,5,15.0,3.35,0.0,0.0,0.0,0.0
LROY5,6,10.0,3.2,0.0,0.0,0.0,0.0
LROY5,7,5.0,3.06,0.0,0.0,0.0,0.0
LROY5,8,1.0,2.94,0.0,0.0,0.0,0.0
LROY8,1,25.0,9.26,0.0,0.0,0.0,0.0
LROY8,2,23.0,9.11,0.0,0.0,0.0,0.0
LROY8,3,20.0,8.89,0.0,0.0,0.0,0.0
LROY8,4,18.0,8.74,0.0,0.0,0.0,0.0
LROY8,5,15.0,8.52,0.0,0.0,0.0,0.0
LROY8,6,10.0,8.15,0.0,0.0,0.0,0.0
LROY8,7,5.0,7.78,0.0,0.0,0.0,0.0
LROY8,8,1.0,7.48,0.0,0.0,0.0,0.0
BRU38,1,25.0,24.75,0.0,0.0,0.0,0.0
BRU38,2,23.0,24.35,0.0,0.0,0.0,0.0
BRU38,3,20.0,23.76,0.0,0.0,0.0,0.0
BRU38,4,18.0,23.36,0.0,0.0,0.0,0.0
BRU38,5,15.0,22.77,0.0,0.0,0.0,0.0
BRU38,6,10.0,21.78,0.0,0.0,0.0,0.0
BRU38,7,5.0,20.79,0.0,0.0,0.0,0.0
BRU38,8,1.0,20.0,0.0,0.0,0.0,0.0
ULTR67,1,25.0,56.25,0.0,0.0,0.0,0.0
ULTR67,2,23.0,55.35,0.0,0.0,0.0,0.0
ULTR67,3,20.0,54.0,0.0,0.0,0.0,0.0
ULTR67,4,18.0,53.1,0.0,0.0,0.0,0.0
ULTR67,5,15.0,51.75,0.0,0.0,0.0,0.0
ULTR67,6,10.0,49.5,0.0,0.0,0.0,0.0
ULTR67,7,5.0,47.25,0.0,0.0,0.0,0.0
ULTR67,8,1.0,45.45,0.0,0.0,0.0,0.0
BEL30,1,25.0,27.5,0.0,0.0,0.0,0.0
BEL30,2,23.0,27.06,0.0,0.0,0.0,0.0
BEL30,3,20.0,26.4,0.0,0.0,0.0,0.0
BEL30,4,18.0,25.96,0.0,0.0,0.0,0.0
BEL30,5,15.0,25.3,0.0,0.0,0.0,0.0
BEL30,6,10.0,24.2,0.0,0.0,0.0,0.0
BEL30,7,5.0,23.1,0.0,0.0,0.0,0.0
BEL30,8,1.0,22.22,0.0,0.0,0.0,0.0
HORM8,1,25.0,16.28,0.0,0.0,0.0,0.0
HORM8,2,23.0,16.01,0.0,0.0,0.0,0.0
HORM8,3,20.0,15.62,0.0,0.0,0.0,0.0
HORM8,4,18.0,15.36,0.0,0.0,0.0,0.0
HORM8,5,15.0,14.97,0.0,0.0,0.0,0.0
HORM8,6,10.0,14.32,0.0,0.0,0.0,0.0
HORM8,7,5.0,13.67,0.0,0.0,0.0,0.0
HORM8,8,1.0,13.15,0.0,0.0,0.0,0.0
CMD47,1,25.0,43.75,0.0,0.0,0.0,0.0
CMD47,2,23.0,43.05,0.0,0.0,0.0,0.0
CMD47,3,20.0,42.0,0.0,0.0,0.0,0.0
CMD47,4,18.0,41.3,0.0,0.0,0.0,0.0
CMD47,5,15.0,40.25,0.0,0.0,0.0,0.0
CMD47,6,10.0,38.5,0.0,0.0,0.0,0.0
CMD47,7,5.0,36.75,0.0,0.0,0.0,0.0
CMD47,8,1.0,35.35,0.0,0.0,0.0,0.0
WIP42,1,25.0,93.75,0.0,0.0,0.0,0.0
WIP42,2,23.0,92.25,0.0,0.0,0.0,0.0
WIP42,3,20.0,90.0,0.0,0.0,0.0,0.0
WIP42,4,18.0,88.5,0.0,0.0,0.0,0.0
WIP42,5,15.0,86.25,0.0,0.0,0.0,0.0
WIP42,6,10.0,82.5,0.0,0.0,0.0,0.0
WIP42,7,5.0,78.75,0.0,0.0,0.0,0.0
WIP42,8,1.0,75.75,0.0,0.0,0.0,0.0
WIP4,1,25.0,93.75,0.0,0.0,0.0,0.0
WIP4,2,23.0,92.25,0.0,0.0,0.0,0.0
WIP4,3,20.0,90.0,0.0,0.0,0.0,0.0
WIP4,4,18.0,88.5,0.0,0.0,0.0,0.0
WIP4,5,15.0,86.25,0.0,0.0,0.0,0.0
WIP4,6,10.0,82.5,0.0,0.0,0.0,0.0
WIP4,7,5.0,78.75,0.0,0.0,0.0,0.0
WIP4,8,1.0,75.75,0.0,0.0,0.0,0.0
WIP23,1,25.0,43.13,0.0,0.0,0.0,0.0
WIP23,2,23.0,42.44,0.0,0.0,0.0,0.0
WIP23,3,20.0,41.4,0.0,0.0,0.0,0.0
WIP23,4,18.0,40.71,0.0,0.0,0.0,0.0
WIP23,5,15.0,39.68,0.0,0.0,0.0,0.0
WIP23,6,10.0,37.95,0.0,0.0,0.0,0.0
WIP23,7,5.0,36.23,0.0,0.0,0.0,0.0
WIP23,8,1.0,34.85,0.0,0.0,0.0,0.0
VAR250,1,25.0,5.65,0.0,0.0,0.0,0.0
VAR250,2,23.0,5.56,0.0,0.0,0.0,0.0
VAR250,3,20.0,5.42,0.0,0.0,0.0,0.0
VAR250,4,18.0,5.33,0.0,0.0,0.0,0.0
VAR250,5,15.0,5.2,0.0,0.0,0.0,0.0
VAR250,6,10.0,4.97,0.0,0.0,0.0,0.0
VAR250,7,5.0,4.75,0.0,0.0,0.0,0.0
VAR250,8,1.0,4.57,0.0,0.0,0.0,0.0
AMB4,1,25.0,43.75,0.0,0.0,0.0,0.0
AMB4,2,23.0,43.05,0.0,0.0,0.0,0.0
AMB4,3,20.0,42.0,0.0,0.0,0.0,0.0
AMB4,4,18.0,41.3,0.0,0.0,0.0,0.0
AMB4,5,15.0,40.25,0.0,0.0,0.0,0.0
AMB4,6,10.0,38.5,0.0,0.0,0.0,0.0
AMB4,7,5.0,36.75,0.0,0.0,0.0,0.0
AMB4,8,1.0,35.35,0.0,0.0,0.0,0.0
GEN6,1,30.0,41.05,0.0,0.0,0.0,0.0
GEN6,2,23.0,38.84,0.0,0.0,0.0,0.0
GEN6,3,20.0,37.9,0.0,0.0,0.0,0.0
GEN6,4,18.0,37.26,0.0,0.0,0.0,0.0
GEN6,5,15.0,36.32,0.0,0.0,0.0,0.0
GEN6,6,10.0,34.74,0.0,0.0,0.0,0.0
GEN6,7,5.0,33.16,0.0,0.0,0.0,0.0
GEN6,8,1.0,31.9,0.0,0.0,0.0,0.0
BRU9,1,25.0,13.19,0.0,0.0,0.0,0.0
BRU9,2,23.0,12.98,0.0,0.0,0.0,0.0
BRU9,3,20.0,12.66,0.0,0.0,0.0,0.0
BRU9,4,18.0,12.45,0.0,0.0,0.0,0.0
BRU9,5,15.0,12.13,0.0,0.0,0.0,0.0
BRU9,6,10.0,11.61,0.0,0.0,0.0,0.0
BRU9,7,5.0,11.08,0.0,0.0,0.0,0.0
BRU9,8,1.0,10.66,0.0,0.0,0.0,0.0
BRU4,1,25.0,20.84,0.0,0.0,0.0,0.0
BRU4,2,23.0,20.5,0.0,0.0,0.0,0.0
BRU4,3,20.0,20.0,0.0,0.0,0.0,0.0
BRU4,4,18.0,19.67,0.0,0.0,0.0,0.0
BRU4,5,15.0,19.17,0.0,0.0,0.0,0.0
BRU4,6,10.0,18.34,0.0,0.0,0.0,0.0
BRU4,7,5.0,17.5,0.0,0.0,0.0,0.0
BRU4,8,1.0,16.84,0.0,0.0,0.0,0.0
MAV210,1,25.0,43.55,0.0,0.0,0.0,0.0
MAV210,2,23.0,42.85,0.0,0.0,0.0,0.0
MAV210,3,20.0,41.81,0.0,0.0,0.0,0.0
MAV210,4,18.0,41.11,0.0,0.0,0.0,0.0
MAV210,5,15.0,40.07,0.0,0.0,0.0,0.0
MAV210,6,10.0,38.32,0.0,0.0,0.0,0.0
MAV210,7,5.0,36.58,0.0,0.0,0.0,0.0
MAV210,8,1.0,35.19,0.0,0.0,0.0,0.0
COL121,1,25.0,25.0,0.0,0.0,0.0,0.0
COL121,2,23.0,24.6,0.0,0.0,0.0,0.0
COL121,3,20.0,24.0,0.0,0.0,0.0,0.0
COL121,4,18.0,23.6,0.0,0.0,0.0,0.0
COL121,5,15.0,23.0,0.0,0.0,0.0,0.0
COL121,6,10.0,22.0,0.0,0.0,0.0,0.0
COL121,7,5.0,21.0,0.0,0.0,0.0,0.0
COL121,8,1.0,20.2,0.0,0.0,0.0,0.0
SOMM18,1,25.0,193.96,0.0,0.0,0.0,0.0
SOMM18,2,23.0,190.86,0.0,0.0,0.0,0.0
SOMM18,3,20.0,186.2,0.0,0.0,0.0,0.0
SOMM18,4,18.0,183.1,0.0,0.0,0.0,0.0
SOMM18,5,15.0,178.45,0.0,0.0,0.0,0.0
SOMM18,6,10.0,170.69,0.0,0.0,0.0,0.0
SOMM18,7,5.0,162.93,0.0,0.0,0.0,0.0
SOMM18,8,1.0,156.72,0.0,0.0,0.0,0.0
LOE51,1,30.0,28.68,0.0,0.0,0.0,0.0
LOE51,2,23.0,27.14,0.0,0.0,0.0,0.0
LOE51,3,20.0,26.48,0.0,0.0,0.0,0.0
LOE51,4,18.0,26.04,0.0,0.0,0.0,0.0
LOE51,5,15.0,25.37,0.0,0.0,0.0,0.0
LOE51,6,10.0,24.27,0.0,0.0,0.0,0.0
LOE51,7,5.0,23.17,0.0,0.0,0.0,0.0
LOE51,8,1.0,22.28,0.0,0.0,0.0,0.0
SS&H12,1,25.0,106.68,0.0,0.0,0.0,0.0
SS&H12,2,23.0,104.97,0.0,0.0,0.0,0.0
SS&H12,3,20.0,102.41,0.0,0.0,0.0,0.0
SS&H12,4,18.0,100.71,0.0,0.0,0.0,0.0
SS&H12,5,15.0,98.15,0.0,0.0,0.0,0.0
SS&H12,6,10.0,93.88,0.0,0.0,0.0,0.0
SS&H12,7,5.0,89.61,0.0,0.0,0.0,0.0
SS&H12,8,1.0,86.2,0.0,0.0,0.0,0.0
SS&H14,1,25.0,106.68,0.0,0.0,0.0,0.0
SS&H14,2,23.0,104.97,0.0,0.0,0.0,0.0
SS&H14,3,20.0,102.41,0.0,0.0,0.0,0.0
SS&H14,4,18.0,100.71,0.0,0.0,0.0,0.0
SS&H14,5,15.0,98.15,0.0,0.0,0.0,0.0
SS&H14,6,10.0,93.88,0.0,0.0,0.0,0.0
SS&H14,7,5.0,89.61,0.0,0.0,0.0,0.0
SS&H14,8,1.0,86.2,0.0,0.0,0.0,0.0
MAV249,1,25.0,42.46,0.0,0.0,0.0,0.0
MAV249,2,23.0,41.78,0.0,0.0,0.0,0.0
MAV249,3,20.0,40.76,0.0,0.0,0.0,0.0
MAV249,4,18.0,40.08,0.0,0.0,0.0,0.0
MAV249,5,15.0,39.07,0.0,0.0,0.0,0.0
MAV249,6,10.0,37.37,0.0,0.0,0.0,0.0
MAV249,7,5.0,35.67,0.0,0.0,0.0,0.0
MAV249,8,1.0,34.31,0.0,0.0,0.0,0.0
MAV114,1,25.0,32.5,0.0,0.0,0.0,0.0
MAV114,2,23.0,31.98,0.0,0.0,0.0,0.0
MAV114,3,20.0,31.2,0.0,0.0,0.0,0.0
MAV114,4,18.0,30.68,0.0,0.0,0.0,0.0
MAV114,5,15.0,29.9,0.0,0.0,0.0,0.0
MAV114,6,10.0,28.6,0.0,0.0,0.0,0.0
MAV114,7,5.0,27.3,0.0,0.0,0.0,0.0
MAV114,8,1.0,26.26,0.0,0.0,0.0,0.0
